"","Campaign_ID","Target_Audience","Campaign_Goal","Duration","Channel_Used","Conversion_Rate","Acquisition_Cost","ROI","Location","Language","Clicks","Impressions","Engagement_Score","Customer_Segment","Date","Company"
"8402",227868,"Men 25-34","Brand Awareness",2,"Facebook",0.0267125345314662,10921,14.2029623487664,"Miami","French",6766.72,22986.6,76.622,"Technology","2022-05-13","Giga Geeks"
"102154",797078,"All Ages","Product Launch",15,"Instagram",0.0462263937970512,9755,11.2399961775739,"Las Vegas","French",10582.9504,54429.408,181.43136,"Health","2022-10-22","Vital Vigor"
"14991",186528,"Men 35-44","Product Launch",18,"Facebook",0.457105885948183,14944,12.7716677880318,"New York","French",68868.723,188467.2,628.224,"Technology","2022-09-04","Cyber Circuit"
"189932",893581,"Women 25-34","Market Expansion",1,"Twitter",0.0885489442431576,7180,2.013238523725,"Austin","English",1175.2,2464.5,8.215,"Health","2022-01-27","Aura Align"
"22659",915459,"Men 35-44","Product Launch",21,"Facebook",0.420814235306046,2570,1.14281770503227,"New York","Spanish",2271.654,9605.376,32.01792,"Home","2022-07-16","Cozy Corners"
"67666",316204,"Men 35-44","Market Expansion",13,"Instagram",0.04991613187917,13531,25.623130313488,"Miami","English",21398.4,70389.9,234.633,"Technology","2022-09-18","Cyber Circuit"
"78557",548214,"Women 35-44","Increase Sales",10,"Instagram",0.170529393734269,3012,18.2765840824598,"New York","English",3817.8,11046.4,36.8213333333333,"Technology","2022-06-27","Silicon Saga"
"38753",900186,"Men 45-60","Market Expansion",25,"Facebook",0.0938441897400588,5559,22.6761505233858,"Austin","English",17353.9652,35948.88,119.8296,"Food","2022-11-24","Dine Divine"
"27426",629885,"All Ages","Increase Sales",14,"Facebook",0.164125590253929,11291,11.1785621798342,"New York","English",50261.4,115862.4,386.208,"Home","2022-12-16","Dwell Delight"
"172301",263868,"Men 25-34","Brand Awareness",8,"Twitter",0.188563873618777,5110,1.30996389003367,"New York","French",67641,155083.2,516.944,"Home","2022-01-14","Decor Dreams"
"168566",693659,"Women 35-44","Brand Awareness",21,"Twitter",0.0715371211485129,2742,5.54240759359263,"Miami","English",751.168,4428.144,14.76048,"Home","2022-11-20","Domestic Dream"
"56022",464169,"Women 45-60","Market Expansion",13,"Facebook",0.305309032605311,7793,4.66038346084974,"New York","French",43980.3,101684.8,338.949333333333,"Fashion","2022-12-30","Silk & Style"
"18603",120439,"All Ages","Product Launch",30,"Facebook",0.338438618586496,5530,20.1791858692818,"Los Angeles","French",63226.009,143748,479.16,"Home","2022-10-10","Living Luxe"
"63022",304707,"Women 25-34","Increase Sales",13,"Facebook",0.0924466614373851,3821,13.6000952310961,"Miami","French",23222.4,76297.9,254.326333333333,"Fashion","2022-12-12","Vogue Visions"
"159428",218476,"Women 35-44","Market Expansion",27,"Twitter",0.0426330784906473,2713,1.65070535517555,"Las Vegas","Spanish",4610.0032,24823.584,82.74528,"Technology","2022-06-06","Gadget Giants"
"12336",321561,"Women 25-34","Market Expansion",21,"Facebook",0.0938786764387782,2050,35.9099890699455,"Austin","English",22290.6684,45988.128,153.29376,"Technology","2022-09-04","NexGen Nerds"
"127302",398238,"Men 25-34","Brand Awareness",29,"Pinterest",0.0634451979199753,2666,0.955602755268352,"Miami","English",11622.9696,50252.832,167.50944,"Technology","2022-04-23","Silicon Saga"
"190097",431851,"Women 18-24","Market Expansion",7,"Twitter",0.195164933491836,4453,4.68875315999127,"New York","English",47426.4,109464,364.88,"Health","2022-05-18","Vigor Valley"
"187408",712918,"Men 45-60","Product Launch",28,"Twitter",0.0788376971505525,5696,6.22249728292743,"Austin","English",23803.8944,49066.56,163.5552,"Health","2022-09-08","Vigor Valley"
"15313",588680,"Men 25-34","Increase Sales",30,"Facebook",0.0758047210083319,6469,25.0840941752379,"Austin","French",21650.772,44688.24,148.9608,"Technology","2022-08-20","Tech Titans"
"189710",197475,"Women 25-34","Increase Sales",11,"Twitter",0.320882639205268,6498,0.426787994185815,"New York","English",6444.9,16974.4,56.5813333333333,"Health","2022-03-03","Aura Align"
"58634",690314,"Men 25-34","Brand Awareness",28,"Facebook",0.36091476666286,7976,0.304970759186696,"New York","English",47819.079,131933.952,439.77984,"Fashion","2022-06-27","Glam Garments"
"185900",340340,"Women 18-24","Product Launch",19,"Twitter",0.0685733510811518,1594,0.396879526272204,"Miami","English",20399.2448,80182.368,267.27456,"Health","2022-09-05","Well Wish"
"92100",277710,"Women 18-24","Market Expansion",8,"Instagram",0.0867989794718293,12650,3.36127508628457,"Miami","English",13642.24,45261.3,150.871,"Food","2022-12-20","Nosh Nirvana"
"55794",160937,"Women 25-34","Market Expansion",18,"Facebook",0.142149078628486,3672,21.8555114161182,"Las Vegas","French",5449.4528,28983.744,96.61248,"Fashion","2022-12-21","Silk & Style"
"124575",986904,"Women 18-24","Brand Awareness",17,"Instagram",0.0840952175940254,14823,12.9908260182327,"Las Vegas","English",5365.0432,28565.136,95.21712,"Fashion","2022-02-26","Trend Tailors"
"175259",323278,"Women 18-24","Product Launch",23,"Twitter",0.563733329914396,6905,7.28298338171898,"New York","English",19215.042,55107.072,183.69024,"Food","2022-08-16","Culinary Quest"
"68907",273417,"Men 18-24","Product Launch",22,"Instagram",0.453714905354372,2385,36.4479572471008,"New York","French",28034.853,78796.8,262.656,"Technology","2022-09-24","Tech Titans"
"188402",745002,"Men 18-24","Market Expansion",14,"Twitter",0.0422578836998766,10673,1.02593768793359,"Miami","French",19476.48,64161.3,213.871,"Health","2022-03-23","Elixir Essence"
"164979",621485,"Women 25-34","Product Launch",18,"Twitter",0.714488300565057,3727,12.7709167073783,"New York","French",82597.746,225335.808,751.11936,"Technology","2022-12-14","Innovate Infinity"
"154212",859499,"Women 18-24","Product Launch",17,"Pinterest",0.0937458784749081,11822,13.5046808737954,"Las Vegas","English",12426.7968,68989.968,229.96656,"Fashion","2022-03-06","Runway Rebels"
"15319",138566,"Women 25-34","Product Launch",13,"Facebook",0.184150175619786,3356,18.0751426405017,"Austin","English",16644.16,28898.7,96.329,"Technology","2022-07-17","Code Crafters"
"85297",662263,"Men 35-44","Increase Sales",29,"Instagram",0.527294540289611,5998,8.18472892474542,"Los Angeles","English",35418.6602,81969.84,273.2328,"Home","2022-01-10","Nest Neat"
"46776",385212,"Men 35-44","Brand Awareness",3,"Facebook",0.0375569278164052,8961,4.47319254656281,"Miami","English",5521.92,18953.2,63.1773333333333,"Health","2022-03-29","Wellness Waves"
"191108",451324,"Men 35-44","Market Expansion",18,"Twitter",0.371757272143032,2562,4.5412785158847,"New York","English",33625.053,93809.664,312.69888,"Fashion","2022-10-13","Chic Couture"
"31955",901010,"Women 45-60","Market Expansion",11,"Facebook",0.0306524667210695,14136,12.4148043007919,"Austin","English",15862.08,27561.6,91.872,"Food","2022-12-24","Palate Paradise"
"167230",162823,"Women 25-34","Brand Awareness",29,"Twitter",0.139857124860662,8220,8.35855302944695,"Miami","French",21914.7456,86024.736,286.74912,"Technology","2022-11-03","Pixel Pioneers"
"148884",154826,"Women 25-34","Market Expansion",13,"Pinterest",0.107014151477786,12672,5.7634033554854,"Miami","Spanish",10254.08,37206.4,124.021333333333,"Fashion","2022-12-04","Fiber Fashion"
"140399",736267,"All Ages","Brand Awareness",23,"Pinterest",0.0611047189437281,9025,6.19496588534343,"Austin","English",3690.258,8674.56,28.9152,"Food","2022-04-01","Dine Divine"
"167499",957591,"Men 45-60","Market Expansion",6,"Twitter",0.0130801065835467,9238,2.52807310805268,"Miami","English",23178.24,76155.8,253.852666666667,"Technology","2022-08-11","NexGen Nerds"
"196818",386342,"Women 35-44","Brand Awareness",14,"Twitter",0.0335798102514891,6920,3.74217918378245,"Las Vegas","English",20636.16,87326.1,291.087,"Fashion","2022-10-05","Runway Rebels"
"144877",516157,"All Ages","Increase Sales",17,"Pinterest",0.0572007892152277,2130,14.6498768008798,"Las Vegas","English",7879.52,44210.448,147.36816,"Health","2022-08-25","Fitness Front"
"152045",284481,"Men 25-34","Product Launch",17,"Pinterest",0.0312015556516395,9443,1.5425887272892,"Miami","Spanish",1862.432,8883.504,29.61168,"Fashion","2022-08-15","Fiber Fashion"
"41370",917844,"Women 45-60","Market Expansion",30,"Facebook",0.0338920519602087,2321,1.87727524832952,"Miami","French",15863.584,62694.576,208.98192,"Food","2022-05-08","Bistro Bliss"
"132710",979712,"Men 35-44","Brand Awareness",1,"Pinterest",0.634409309523251,2243,10.3192143900405,"Los Angeles","French",21093.94,44761.5,149.205,"Home","2022-12-24","Dwell Delight"
"31752",469146,"Men 35-44","Brand Awareness",10,"Facebook",0.0577435554133958,9920,8.11547848443373,"Miami","French",13020.8,43248.1,144.160333333333,"Food","2022-05-22","Palate Paradise"
"20735",477306,"Women 18-24","Product Launch",19,"Facebook",0.349158436148296,8962,21.1594894041667,"New York","English",56298.396,154704.384,515.68128,"Home","2022-05-17","Nest Neat"
"75883",433037,"Women 25-34","Product Launch",1,"Instagram",0.0674907757842604,9268,8.15143765572705,"Austin","English",1906.32,3713.7,12.379,"Technology","2022-10-07","NexGen Nerds"
"71729",600146,"All Ages","Increase Sales",25,"Instagram",0.0859105557506818,5042,11.5589251174223,"Austin","English",992.8776,2675.808,8.91936,"Technology","2022-01-13","Code Crafters"
"8490",899324,"Women 35-44","Brand Awareness",13,"Facebook",0.251123551279558,3578,16.3008342652786,"Los Angeles","French",38234.7,73659,245.53,"Technology","2022-05-21","Giga Geeks"
"135430",336576,"Women 25-34","Product Launch",6,"Pinterest",0.0952912617134355,5415,5.21141171822843,"Las Vegas","English",6227.84,29401.2,98.004,"Home","2022-12-14","Cozy Corners"
"171436",952119,"Women 35-44","Brand Awareness",2,"Twitter",0.0958194086455182,3882,7.71050463377638,"Austin","French",2254.72,4308.9,14.363,"Home","2022-07-24","Nest Neat"
"21178",817329,"Women 35-44","Increase Sales",12,"Facebook",0.0464786758583274,14033,7.23011066667911,"Austin","Spanish",2578.68,4862.4,16.208,"Home","2022-10-06","Living Luxe"
"123818",188757,"Women 18-24","Market Expansion",23,"Instagram",0.111935300030031,1529,8.2666835805093,"Austin","English",23365.342,48173.616,160.57872,"Fashion","2022-01-23","Vogue Visions"
"95225",636104,"All Ages","Increase Sales",13,"Instagram",0.116118328013485,14105,1.29703609615632,"New York","English",29141.7,68200,227.333333333333,"Food","2022-01-01","Culinary Quest"
"77514",679305,"Women 35-44","Brand Awareness",9,"Instagram",0.435320132938966,2632,15.3569187972106,"Los Angeles","French",59933.16,114162,380.54,"Technology","2022-11-05","Cyber Circuit"
"186680",805497,"Women 18-24","Product Launch",28,"Twitter",0.615976648927054,3748,9.69951348500754,"Los Angeles","English",113587.9514,255636,852.12,"Health","2022-07-02","Well Wish"
"51633",952021,"All Ages","Brand Awareness",9,"Facebook",0.0591823288932821,14491,24.6709470167845,"Austin","English",9556.04,16785.6,55.952,"Fashion","2022-07-19","Vogue Visions"
"149891",220124,"Men 45-60","Brand Awareness",16,"Pinterest",0.0671234708744895,10464,15.4934362170572,"Miami","French",1527.1168,7462.224,24.87408,"Fashion","2022-07-30","Style Sphere"
"135896",104725,"Men 45-60","Market Expansion",22,"Pinterest",0.0295993367705472,8531,7.49470841945786,"Las Vegas","English",15428.3712,85345.488,284.48496,"Home","2022-10-26","Furnish Fine"
"46178",704125,"Women 45-60","Market Expansion",24,"Facebook",0.0410936978814348,7928,0.979156321063619,"Austin","English",17900.1108,37059.12,123.5304,"Health","2022-05-18","Pulse Point"
"43567",326176,"Women 18-24","Brand Awareness",3,"Facebook",0.129390446886252,7403,3.29336651446233,"New York","English",65368.8,149956.8,499.856,"Health","2022-03-20","Heal Hub"
"112238",513673,"Women 18-24","Brand Awareness",16,"Instagram",0.10982726322896,10308,31.2695086687099,"Austin","French",20613.2212,42577.056,141.92352,"Fashion","2022-01-17","Glam Garments"
"95607",705299,"Women 35-44","Increase Sales",26,"Instagram",0.0620474111311815,5706,38.0323976881727,"Austin","English",3805.4016,8395.056,27.98352,"Food","2022-09-26","Epicurean Edge"
"148614",246178,"Men 18-24","Market Expansion",16,"Pinterest",0.0980619029508833,8917,0.247751448337369,"Austin","English",8773.5648,20038.752,66.79584,"Fashion","2022-01-12","Silk & Style"
"135689",848073,"Women 18-24","Market Expansion",18,"Pinterest",0.673709532407672,6185,11.5931810151532,"Los Angeles","Spanish",66727.8458,165086.64,550.2888,"Home","2022-12-25","Space Spruce"
"187029",516715,"Women 25-34","Market Expansion",16,"Twitter",0.138405209286191,6697,3.79793661967508,"Austin","French",25070.474,51641.28,172.1376,"Health","2022-01-25","Wellness Waves"
"143411",443323,"Women 25-34","Brand Awareness",21,"Pinterest",0.0808787024171731,4344,14.9865961380202,"Miami","English",2642.2528,12187.728,40.62576,"Food","2022-10-26","Feast Flavors"
"136866",697726,"Women 25-34","Product Launch",22,"Pinterest",0.148365749592035,4563,4.54241517449029,"Austin","English",9121.5124,20816.352,69.38784,"Home","2022-09-22","Cozy Corners"
"4240",385768,"Women 18-24","Increase Sales",11,"Facebook",0.060971119752596,6489,2.43840971039525,"Las Vegas","English",13760.64,58684.5,195.615,"Technology","2022-09-07","Gadget Giants"
"186834",901729,"Men 25-34","Product Launch",4,"Twitter",0.038932503226645,6976,0.975691006802667,"Austin","English",9446.32,16598.7,55.329,"Health","2022-06-21","Heal Hub"
"19440",923752,"Men 25-34","Product Launch",20,"Facebook",0.0939766868128248,1284,32.0889879308011,"Austin","French",24104.652,49677.408,165.59136,"Home","2022-03-14","Hearth Harmony"
"136996",674523,"Women 18-24","Market Expansion",19,"Pinterest",0.0652668476385085,8744,4.74418293693174,"Miami","English",1329.6448,6625.584,22.08528,"Home","2022-10-09","Decor Dreams"
"180587",858255,"Women 35-44","Market Expansion",16,"Twitter",0.111030379785297,13058,1.04702062861114,"Los Angeles","English",7092.9474,19042.56,63.4752,"Food","2022-09-19","Palate Paradise"
"76816",870918,"Men 18-24","Market Expansion",26,"Instagram",0.643854048726722,5843,71.6350426504673,"New York","Spanish",10855.152,32656.896,108.85632,"Technology","2022-02-23","Cyber Circuit"
"155351",609082,"Men 18-24","Increase Sales",2,"Pinterest",0.0604997648826072,8504,4.80064635048752,"Austin","French",9495.2,18132,60.44,"Fashion","2022-10-31","Mode Maven"
"38866",445774,"Men 45-60","Increase Sales",5,"Facebook",0.123140399152343,14357,7.39444049916866,"Los Angeles","English",8601.32,18337.5,61.125,"Food","2022-01-08","Gourmet Grove"
"181256",967253,"Women 35-44","Market Expansion",21,"Twitter",0.0247327252252105,1480,1.56203864576424,"Miami","English",9250.208,37195.2,123.984,"Food","2022-09-08","Culinary Quest"
"192510",499596,"Women 18-24","Product Launch",1,"Twitter",0.0389756058783537,11756,2.95268375602832,"Miami","English",3495.04,12387.2,41.2906666666667,"Fashion","2022-05-17","Fiber Fashion"
"198384",752236,"Women 18-24","Increase Sales",18,"Twitter",0.146309338457971,2037,3.18549968164309,"Austin","English",24385.9044,50249.376,167.49792,"Fashion","2022-02-23","Runway Rebels"
"125477",355460,"Women 18-24","Brand Awareness",24,"Instagram",0.447329950980165,11433,19.1052734233154,"Los Angeles","English",96588.492,217870.56,726.2352,"Fashion","2022-02-07","Chic Couture"
"64674",834020,"Men 25-34","Product Launch",22,"Facebook",0.0240771376956471,10682,5.16902015238365,"Miami","English",22085.1136,86682.96,288.9432,"Fashion","2022-02-23","Mode Maven"
"37229",113184,"Women 35-44","Increase Sales",25,"Facebook",0.0398652432228535,11617,3.74170829250148,"Las Vegas","Spanish",24309.9648,122477.184,408.25728,"Food","2022-10-20","Dine Divine"
"24345",826447,"Men 35-44","Increase Sales",23,"Facebook",0.170760771648874,2572,26.6492084531299,"Austin","English",2192.762,5116.608,17.05536,"Home","2022-09-21","Homely Haven"
"56758",917274,"Men 18-24","Product Launch",22,"Facebook",0.060266065811447,11107,10.1853480587078,"Miami","French",12789.216,50842.512,169.47504,"Fashion","2022-10-11","Attire Artistry"
"174917",974756,"Women 45-60","Brand Awareness",16,"Twitter",0.0374854721422701,3426,2.48435377227008,"Austin","English",8657.792,18263.664,60.87888,"Food","2022-10-29","Feast Flavors"
"21348",206741,"Men 25-34","Market Expansion",9,"Facebook",0.0381250820079945,6968,20.6217223871877,"Las Vegas","English",19024.64,80613,268.71,"Home","2022-06-15","Domestic Dream"
"119165",527609,"Women 45-60","Brand Awareness",13,"Instagram",0.135935498906724,12900,8.48788944278621,"Los Angeles","English",81683.98,154771.5,515.905,"Fashion","2022-11-28","Fiber Fashion"
"148545",791677,"Women 25-34","Market Expansion",23,"Pinterest",0.0928656955517624,9147,11.3626770552934,"Las Vegas","French",17847.5968,98532.288,328.44096,"Fashion","2022-05-01","Attire Artistry"
"164170",906303,"Men 35-44","Increase Sales",28,"Twitter",0.0838656074668975,8848,0.36309411982116,"Miami","English",2680.9728,11868.192,39.56064,"Technology","2022-02-12","Gadget Giants"
"111031",204599,"Women 18-24","Increase Sales",21,"Instagram",0.0796308833841465,13311,33.5657573183572,"Las Vegas","French",20084.064,101527.344,338.42448,"Fashion","2022-07-24","Vogue Visions"
"50741",539528,"Men 25-34","Increase Sales",2,"Facebook",0.046550308896903,7026,7.35157215326092,"Las Vegas","English",410.88,3078.9,10.263,"Fashion","2022-09-30","Silk & Style"
"162196",194553,"Men 25-34","Product Launch",19,"Twitter",0.257424114031372,8099,2.51104074149186,"New York","English",35088.669,97744.896,325.81632,"Technology","2022-05-26","NexGen Nerds"
"46596",903877,"Women 25-34","Increase Sales",27,"Facebook",0.0892607345896871,10816,12.2652982315704,"Austin","English",17927.1664,37115.28,123.7176,"Health","2022-01-28","Fitness Front"
